Order_Date,Purchase_Price_Per_Unit,Quantity,Shipping_Address_State,Title,ASIN_ISBN_Product_Code,Category,Survey_ResponseID
2022-09-01,16.89,1.0,,"ApePal 5-Layer Disposable KN95 Face Masks Wide Elastic Ear Loops Safety Face Mask,Black,50PCS/pack",B08PV1M1WT,RESPIRATOR,R_10GfwNctrOL9e2t
2021-08-01,7.29,1.0,,"e.l.f, Metallic Flare Highlighter, Versatile, Jelly-like Formula, Multi-Dimensional, Buttery Soft, Creates a High-Luster, High Shimmer Glow, White Gold, Applies Wet or Creamy, 0.18 Oz",B07ZQZTTMP,FACE_SHAPING_MAKEUP,R_10GfwNctrOL9e2t
2021-01-19,14.0,1.0,,Tangle Teezer | The Ultimate Detangler Hairbrush for Wet & Dry Hair | For All Hair Types | Eliminates Knots & Reduces Breakage | Millennial Pink,B07D395945,HAIR_BRUSH,R_10GfwNctrOL9e2t
2019-02-11,11.49,1.0,,"Tom's of Maine Whole Care Fluoride Toothpaste, Natural Toothpaste, Whitening Toothpaste, Spearmint, 4.7 Ounce, 2-Pack",B00JUJ140M,TOOTH_CLEANING_AGENT,R_10GfwNctrOL9e2t
2019-10-27,16.99,1.0,,"Soft Claws for Cats, Size Large, Color Gold Glitter",B005VEJITE,PET_SUPPLIES,R_10GfwNctrOL9e2t
2019-10-27,12.95,1.0,,Scarecrow Classic Custom Fangs,B004WKVUC6,COSTUME_OUTFIT,R_10GfwNctrOL9e2t
2019-08-03,10.62,1.0,,Canmake Perfect Multi Eyes 03,B074KDP23Y,EYELID_COLOR,R_10GfwNctrOL9e2t
2020-04-23,5.59,1.0,,"Docolor Duo Eyebrow Brush, Professional Tool, Angled Eye Brow Brush and Spoolie Brush White",B0789DTL2W,COSMETIC_BRUSH,R_10GfwNctrOL9e2t
2022-02-14,16.88,1.0,,"Etekcity Bathroom Scale for Body Weight, Digital Weighing Machine for People, Accurate & Large LCD Backlight Display, 6mm Tempered Glass, 400 lbs",B01HI1W1V4,WEIGH_SCALE,R_10GfwNctrOL9e2t
2021-11-22,23.79,1.0,,"Grafix Shrink Film, 8-1/2"" x 11"" Matte, 50 Sheets",B002J8VN0W,HOME,R_10GfwNctrOL9e2t
2022-03-08,8.99,1.0,,"(8 Pack) Sticky Notes 3x3 Inches,Bright Colors Self-Stick Pads, Easy to Post for Home, Office, Notebook, 82 Sheets/pad",B07WQ1VZKW,SELF_STICK_NOTE,R_10GfwNctrOL9e2t
2018-10-21,11.48,1.0,,"OxiClean White Revive Laundry Whitener Stain Remover, 5 Lbs",B00IA9QTAI,LAUNDRY_DETERGENT,R_10GfwNctrOL9e2t
2022-01-25,14.72,1.0,,EZ-DUZ-IT Deluxe Can Opener with Black Grips,B0071OUJDQ,CAN_OPENER,R_10GfwNctrOL9e2t
2022-10-10,17.97,1.0,,"Tom's of Maine Whole Care Natural Fluoride Mouthwash, Fresh Mint, 16 oz. 3-Pack (Packaging May Vary)",B08S8QVT3L,MOUTHWASH,R_10GfwNctrOL9e2t
2019-09-21,11.99,1.0,,Smartish iPhone 11 Slim Case - Gripmunk [Lightweight + Protective] Thin Cover (Silk) - Black Tie Affair,B07T5Y7KRR,CELLULAR_PHONE_CASE,R_10GfwNctrOL9e2t
2019-06-25,12.89,1.0,,Hasbro Gaming Guess Who? Original Guessing Game For Kids Ages 6 & Up for 2 Players,B01N6PRX20,BOARD_GAME,R_10GfwNctrOL9e2t
2022-06-04,258.52,1.0,,Nakajima WPT-150 Electronic Typewriter,B001D4CH9O,OFFICE_ELECTRONICS,R_10GfwNctrOL9e2t
2019-01-24,29.99,1.0,,trtl Pillow - Scientifically Proven Super Soft Neck Support Travel Pillow – Machine Washable (Black),B00LB7REBE,BODY_POSITIONER,R_10GfwNctrOL9e2t
2022-03-29,20.99,1.0,,"DEWALT Screwdriver Bit Set with Tough Case, 45-Piece (DW2166)",B002JWSNIS,FASTENER_DRIVE_BIT,R_10GfwNctrOL9e2t
2022-05-18,15.36,1.0,,"Amazon Basics 48 Pack AA High-Performance Alkaline Batteries, 10-Year Shelf Life, Easy to Open Value Pack",B00MNV8E0C,BATTERY,R_10GfwNctrOL9e2t
2022-09-07,11.99,1.0,,"Black Light UV Flashlight, LED UV Torch 2 in 1 UV Blacklight with 500LM Highlight, 4 Mode, Waterproof for Pet Clothing Food Fungus Detection/Night Fishing/Travel",B07X1H5TJQ,FLASHLIGHT,R_10GfwNctrOL9e2t
2018-07-31,8.99,1.0,,,B074BSQZGR,,R_10GfwNctrOL9e2t
2020-12-23,79.99,1.0,,VIDBOX Video Conversion for Mac,B00DPHOV0A,PHYSICAL_SOFTWARE,R_10GfwNctrOL9e2t
2022-02-24,6.29,1.0,,"NYX PROFESSIONAL MAKEUP The Brow Glue, Extreme Hold Eyebrow Gel - Clear",B08M58SWB1,EYEBROW_COLOR,R_10GfwNctrOL9e2t
2018-08-18,6.97,1.0,,"U by Kotex Click* Super Compact Tampons, Unscented-34 ct",B00UASJM8S,TAMPON,R_10GfwNctrOL9e2t
2019-09-30,24.99,1.0,,"Home Brilliant Decorations Throw Pillows Cover Patterned Pillowcases Striped Farmhouse Linen Cushion Covers Set of 5 Green Pillow Covers for Sofa, Golden Olive, 18 x 18 inch, 45cm",B07TZ898WC,DECORATIVE_PILLOW_COVER,R_10GfwNctrOL9e2t
2020-10-30,15.99,1.0,,"MZOO Sleep Eye Mask for Men Women, 3D Contoured Cup Sleeping Mask & Blindfold, Concave Molded Night Sleep Mask, Block Out Light, Soft Comfort Eye Shade Cover for Travel Yoga Nap, Black",B07KC5DWCC,SLEEP_MASK,R_10GfwNctrOL9e2t
2021-02-27,16.99,1.0,,"AquaDance High Pressure 6-Setting 3.5"" Chrome Face Handheld Shower with Hose for the Ultimate Shower Experience! Officially Independently Tested to Meet Strict US Quality & Performance Standards!",B01H2DG1SW,SHOWERHEAD,R_10GfwNctrOL9e2t
2021-08-10,7.99,1.0,,"5 Pack - 4X3 Name Badge Holder - Heavy Duty Clear Plastic Horizontal 4 x 3 Name Tag Lanyard Holder for Conference, Convention & Events by Specialist ID",B08WFSBBD8,BADGE_HOLDER,R_10GfwNctrOL9e2t
2018-06-29,11.98,1.0,,"CLIF BARS - Energy Bars - Coconut Chocolate Chip - Made with Organic Oats - Plant Based Food - Vegetarian - Kosher (2.4 Ounce Protein Bars, 12 Count)",B0050MM18M,SNACK_FOOD_BAR,R_10GfwNctrOL9e2t
2021-09-06,11.03,1.0,,"Olga and the Smelly Thing from Nowhere (Olga, 1)",62351265,ABIS_BOOK,R_10GfwNctrOL9e2t
2019-09-04,24.99,1.0,,"Carlson Lil Tuffy Metal Expandable Gate White, 38 x 1 x 18",B0089HDZYY,TEMPORARY_GATE,R_10GfwNctrOL9e2t
2021-11-27,52.0,1.0,,"Hot Tools Pro Artist 24K Gold Curling Iron | Long Lasting, Defined Curls (1-1/4 in)",B00176GSEI,HAIR_IRON,R_10GfwNctrOL9e2t
2021-12-28,5.29,1.0,,BTYMS 100 Pcs Disposable Eyelash Spoolies Brush Mascara Applicator Lash Wand Lashes Brush Eyebrow Spooly for Extension,B01CS91J6E,COSMETIC_BRUSH,R_10GfwNctrOL9e2t
2022-12-16,24.99,1.0,,"Tafuero Beeswax Honeycomb Candle Sheets,12pcs Beeswax Candle Making Kit Natural 10"" X 8"",Make Your Own Ideas Candle for Kids and Adults,Making Handsome Rolling Candle for Hanukkah and Party",B08RDXB5T3,ART_CRAFT_KIT,R_10GfwNctrOL9e2t
2022-02-07,119.0,1.0,,Amazon Prime (One Year Membership),B00EW0FYA0,PRIME,R_10TV1zyi4yCEEkl
2018-02-14,179.0,1.0,,Intel Core i5-8400 Desktop Processor 6 Cores up to 4.0 GHz LGA 1151 300 Series 65W,B0759FGJ3Q,COMPUTER_PROCESSOR,R_10TV1zyi4yCEEkl
2018-02-26,6.29,1.0,,"Amazon Basics RJ45 Cat-6 Ethernet Patch Internet Cable - 10 Foot (3 Meters), Black",B00N2VIALK,ELECTRONIC_CABLE,R_10TV1zyi4yCEEkl
2022-10-24,34.97,1.0,,"Mellanni Twin Sheet Set - Hotel Luxury Bedding Sheets & Pillowcases - Extra Soft Cooling Bed Sheets - Deep Pocket up to 16"" - Wrinkle, Fade, Stain Resistant - 3 PC (Twin, Striped - Gray/Silver)",B00ZSGVBZE,BED_LINEN_SET,R_10UIzdrJBjoXiRu
2021-08-26,30.0,1.0,,Spotify Premium 3 Month Subscription $30 Gift Card - Email Delivery,B081611N8B,GIFT_CARD,R_10UkIUlEKmHGVjy
2021-09-16,40.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2020-03-23,5.6,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_10VPzfUmqBTJEiC
2022-05-26,120.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2022-09-24,25.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2022-10-27,20.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2022-05-11,10.0,1.0,,$10 Nintendo eShop Gift Card [Digital Code],B01LZNGPY3,DOWNLOADABLE_VIDEO_GAME,R_10VPzfUmqBTJEiC
2022-03-11,25.0,1.0,,Starbucks Gift Cards - Email Delivery,B07ZSB9QYL,GIFT_CARD,R_10VPzfUmqBTJEiC
2022-01-08,22.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2022-11-02,25.0,1.0,,"Apple Gift Card - App Store, iTunes, iPhone, iPad, AirPods, MacBook, accessories and more (Email Delivery)",B08F3C99KN,GIFT_CARD,R_10VPzfUmqBTJEiC
2021-10-13,50.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2021-11-22,42.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_10VPzfUmqBTJEiC
2022-08-25,5.0,1.0,,$5 Nintendo eShop Gift Card [Digital Code],B01M0YDV8M,DOWNLOADABLE_VIDEO_GAME,R_10VPzfUmqBTJEiC
2022-11-26,9.0,1.0,,Roblox Digital Gift Card - 800 Robux [Includes Exclusive Virtual Item] [Online Game Code],B07RZ74VLR,DOWNLOADABLE_VIDEO_GAME,R_10VPzfUmqBTJEiC
2021-09-17,30.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2022-06-23,20.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2022-11-11,15.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_10VPzfUmqBTJEiC
2018-11-25,6.98,4.0,,"Mcdavid Knee Support Strap, Pain Relief from Patellar Tendon Support, Tendonitis, Jumpers Knee Strap, Runners Knee, Adjustable for Men & Women",B000UVVY0Y,ORTHOPEDIC_BRACE,R_10qrHohvVyRhmA4
2020-01-13,4.99,4.0,,"Lansinoh NaturalWave Baby Bottle Nipples, Fast Flow, Size 4L, Anti-Colic, 2 Count",B006YPTWLS,BOTTLE_NIPPLE,R_10qrHohvVyRhmA4
2021-07-18,24.99,1.0,,Playstation Plus: 3 Month Membership [Digital Code],B004RMK57U,VIDEO_GAME_CONSOLE,R_10r2RIJOCZFOra8
2021-08-18,10.0,1.0,,$10 Nintendo eShop Gift Card [Digital Code],B01LZNGPY3,DOWNLOADABLE_VIDEO_GAME,R_10r2RIJOCZFOra8
2020-10-23,10.0,1.0,,$10 Nintendo eShop Gift Card [Digital Code],B01LZNGPY3,DOWNLOADABLE_VIDEO_GAME,R_10r2RIJOCZFOra8
2019-08-04,9.89,1.0,,"Sharpie 22478 Flip Chart Markers, Bullet Tip, Colors may vary, 8-Count, Colors may vary(Box)",B00006IFH6,MARKING_PEN,R_10uU7A3PqkL1i0o
2021-09-18,50.0,1.0,,Amazon Reload,B086KKT3RX,GIFT_CARD,R_111J2YLIGckNIeJ
2021-05-23,50.0,1.0,,Amazon eGift Card - Birthday Cupcakes,B07TMNGSN4,GIFT_CARD,R_11XEE8cl6xnH3oW
2022-06-04,43.0,1.0,,Amazon Reload,B086KKT3RX,GIFT_CARD,R_11Y3ZtLQrhccXC7
2021-04-22,7.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_11Y3ZtLQrhccXC7
2022-01-10,12.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_11apGEU5o3Mncee
2022-01-13,15.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_11cJ3be1pQV32hb
2021-12-28,2.2,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_11cJ3be1pQV32hb
2020-11-16,0.5,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_11cJ3be1pQV32hb
2021-01-05,18.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_11cJ3be1pQV32hb
2021-04-08,75.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_11cJ3be1pQV32hb
2021-07-12,19.99,1.0,,"POP Artist Series: Disney Treasures from The Vault - Goofy, Amazon Exclusive, Multicolor, 4.75 inches (55676)",B08L3VN6R9,FIGURINE,R_1252079aMA9rWUV
2020-12-24,105.0,1.0,,Amazon eGift Card - Decorated Tree,B08CYVLD85,GIFT_CARD,R_1252079aMA9rWUV
2018-07-05,219.99,1.0,,"Microsoft Office Home and Business 2016 for Mac | 1 user, Mac Download",B0153V63GU,ABIS_DOWNLOADABLE_SOFTWARE,R_129jUlsvVcVBDur
2021-12-12,10.88,1.0,,"Luvable Friends Unisex Baby Cotton Flannel Receiving Blankets, Basic Elephant 7-Pack, One Size",B00X230DYU,BLANKET,R_129jUlsvVcVBDur
2018-09-04,19.99,1.0,,,B00QM9KL5M,,R_12G93XcmsS5F4Ea
2018-09-04,29.34,1.0,,"SanDisk 128GB Ultra MicroSDXC UHS-I Memory Card with Adapter - 100MB/s, C10, U1, Full HD, A1, Micro SD Card - SDSQUAR-128G-GN6MA",B073JYC4XM,FLASH_MEMORY,R_12G93XcmsS5F4Ea
2021-05-19,18.3,1.0,,Nintendo Men's Keep It Classic T-Shirt,B06Y22NG4X,SHIRT,R_12G93XcmsS5F4Ea
2019-09-09,57.75,1.0,,"FRONTLINE Plus for Dogs Flea and Tick Treatment (Large Dog, 45-88 lbs.) 6 Doses (Purple Box)",B0002J1FOO,PET_PEST_CONTROL,R_12G93XcmsS5F4Ea
2021-05-23,21.87,1.0,,UNIONBAY Men's Survivor Belted Cargo Short-Reg and Big & Tall Sizes,B074G9XFN1,SHORTS,R_12G93XcmsS5F4Ea
2022-11-15,6.29,1.0,,"PetArmor Ear Rinse for Dogs & Cats, 4 oz",B0126F5SWG,PET_SUPPLIES,R_12G93XcmsS5F4Ea
2023-03-05,12.98,1.0,,Laptop 65W 45W Micro AC Charger for Dell OptiPlex 9020 3050 3020 3060 3070 3080 3090 5050 5060 5070 7050 7060 7070 Inspiron 15 7590 7790 7500 17 7706 15 7501 7506 Micro Desktop Power Supply Adapter,B0787XCJPF,CHARGING_ADAPTER,R_12G93XcmsS5F4Ea
2021-11-19,28.45,1.0,,"Ring Video Doorbell Wired – Convenient, essential features in a compact design, pair with Ring Chime to hear audio alerts in your home (existing doorbell wiring required) - 2021 release",B08CKHPP52,VDO_DEVICES,R_12G93XcmsS5F4Ea
2021-12-03,8.99,1.0,,"Super Z Outlet Liquid Motion Bubbler for Sensory Play, Fidget Toy, Children Activity, Desk Top, Assorted Colors (1 Piece)",B00ZY6JHU4,TOYS_AND_GAMES,R_12KdI9rASwBsy9C
2022-11-29,175.0,1.0,,Amazon.com eGift Card,B0BHTD556G,ELECTRONIC_GIFT_CARD,R_12QFQ7lCIls8sRd
2022-02-08,129.99,1.0,,CORSAIR WIRELESS Gaming Bundle - K57 RGB WIRELESS Gaming Keyboard - HARPOON RGB WIRELESS Gaming Mouse - Hyper-Fast SLIPSTREAM WIRELESS Technology,B096GBQLWZ,KEYBOARD_MOUSE_SET,R_12bTyDTgHUIoMUQ
2022-01-01,17.95,1.0,,Exploring Secrets of the Heavenly Realms: The Power of It Is Written,1970062150,ABIS_BOOK,R_12bTyDTgHUIoMUQ
2018-02-24,74.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_12bTyDTgHUIoMUQ
2023-01-10,28.0,1.0,,"CURLSMITH - Wash & Scrub Detox Shampoo - Vegan Exfoliating Clarifying Shampoo for any Hair Type, Healthy Scalp (8 fl oz)",B08636L8JY,SHAMPOO,R_12bTyDTgHUIoMUQ
2022-04-19,25.0,1.0,,"Salt & Stone SPF 30 Lip Balm - Broad Spectrum Lip Protection that Sinks in Effortlessly and is Water Resistant and Reef Safe - Cruelty Free, Gluten Free, Made in USA",B07NZFY6NS,LIP_BALM,R_12bTyDTgHUIoMUQ
2021-09-25,26.55,1.0,,Lexiart Mens Fashion Casual Cargo Pants Workout Athletic Cotton Sport Gym Pants Sweatpants Trousers Coffee,B09CGN1JYK,PANTS,R_12bTyDTgHUIoMUQ
2022-07-17,9.99,1.0,,"YYTDAISHU 6 Pack Black Reusable Breathable Cloth Face Protection, Adjustable Washable Male and Women Fashion Face Protection Cover",B08GGBTVTH,SAFETY_MASK,R_12bTyDTgHUIoMUQ
2018-08-21,60.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_12bTyDTgHUIoMUQ
2018-08-24,0.71,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_12bTyDTgHUIoMUQ
2022-12-08,22.99,1.0,,"WC Upgraded Replacement Earpads for Corsair Virtuoso Gaming Headset Made by Wicked Cushions | Improved Durability, Thickness, Softer Leather, and Sound Isolation | Black",B09NF366T2,HEADPHONE_EARPAD,R_12bTyDTgHUIoMUQ
2021-11-19,15.99,1.0,,MixMatchy Women's Long Sleeve Eight Button Closure Henley Thermal Knit Top,B09CLQQB96,SHIRT,R_12bTyDTgHUIoMUQ
2022-10-05,10.95,1.0,,WOW Skin Science Ubtan Foaming Exfoliating Face Wash Facial Cleanser - Face Wash for Oily Skin with Acne - Face Wash for Women & Men - Exfoliating Facial Scrub Face Cleanser - Facial Skin Care Product,B08KFSX1VB,SKIN_CLEANING_AGENT,R_12bTyDTgHUIoMUQ
2022-11-12,14.95,1.0,,"Wholesome Yum Keto Simple Syrup - Skinny Sugar Free Simple Syrup With Monk Fruit & Liquid Allulose - For Cocktails, Coffee, Cold Drinks, And Cooking - Naturally Sweetened, Non GMO, Low Carb, Gluten-Free, Vegan (12 fl oz)",B08TB4Y7ZC,SYRUP,R_12bTyDTgHUIoMUQ
2020-10-14,40.0,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_12hBKyfNeSlhKZN
2022-02-11,50.0,1.0,,DoorDash Gift Cards - Email Delivery,B07ZDX292M,GIFT_CARD,R_12kYTBVH8kS49hc
2022-12-28,25.0,1.0,,"Google Play gift code - give the gift of games, apps and more (Email Delivery - US Only)",B074T91QTZ,ELECTRONIC_GIFT_CARD,R_12mMk3Dq3Oo4HJb
2019-09-09,14.8,1.0,,"Grillux The #1 Vegetable Grill Basket BBQ Gift Accessories for Grilling Veggies - Use as Wok, Pan, or Smoker - Quality Stainless Steel - Camping Cookware - Charcoal or Gas Grills OK (1)",B00ZQ9A3L6,COOKING_CONTAINER,R_1BNwZP0DdTOa4rT
2022-03-24,100.0,1.0,,Amazon.com eGift Card,B004LLIKVU,GIFT_CARD,R_1BOXzyVhrXiWrFg
2022-12-23,75.0,1.0,,Amazon.com eGift Card,B07YJFWNBR,ELECTRONIC_GIFT_CARD,R_1BOXzyVhrXiWrFg
2022-11-25,25.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1BOXzyVhrXiWrFg
2020-11-14,25.0,1.0,,"Roblox Digital Gift Card - 2,200 Robux [Includes Exclusive Virtual Item] [Online Game Code]",B07RX6FBFR,DOWNLOADABLE_VIDEO_GAME,R_1BOXzyVhrXiWrFg
2022-12-18,15.0,1.0,,Amazon.com eGift Card,B07YJFWNBR,ELECTRONIC_GIFT_CARD,R_1BOXzyVhrXiWrFg
2022-07-19,25.0,1.0,,Chipotle Gift Card - Email Delivery,B07ZDWLGQH,ELECTRONIC_GIFT_CARD,R_1BSmAJ72u4DLEly
2021-02-18,10.98,1.0,,Fruit of the Loom Women's Beyondsoft Underwear (Regular & Plus Size),B0846KSTCL,UNDERPANTS,R_1BWAygjxkFXfxql
2021-03-02,44.95,1.0,,"THE MIRACLE NIPPLE for Pets, Original Pkg/10 with Miracle Brand Oring Syringe",B00TKCPXRY,BOTTLE_NIPPLE,R_1C1uOKUbDpVlGeM
2022-06-23,3.49,1.0,,"Asurion Mobile Subscription Plan, 250-299.99",B088XS89VS,CONSUMER_SERVICES_SUBSCRIPTION,R_1C465BAQuYyIY3s
2021-06-24,50.0,1.0,,"Apple Gift Card - App Store, iTunes, iPhone, iPad, AirPods, MacBook, accessories and more (Email Delivery)",B08F3C99KN,GIFT_CARD,R_1C4nKyrv0w2thJn
2021-09-03,24.95,1.0,,Dekor Cloth Diaper Liner | 2 Count | Gray | Perfect for Cloth Diapers | Just Step – Drop – Done | Quick & Easy to Replace | Fits the Dekor Plus Hands-Free Diaper Pail | Machine Washable,B00IZULWCC,INCONTINENCE_PROTECTOR,R_1C4nKyrv0w2thJn
2018-09-11,19.99,1.0,,"mDesign Fabric Over Closet Rod Hanging Storage Organizer with 7 Open Cube Shelves and 3 Removable Drawers for Bedroom, Nursery, Closet - Holds Clothes, Shoes, Diapers - Gray",B01BPK8QVI,CADDY,R_1C4nKyrv0w2thJn
2020-10-13,40.0,1.0,,Amazon.com eGift Card,B07PCMWTSG,GIFT_CARD,R_1C75XRebT1eliL0
2019-09-04,25.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1C75XRebT1eliL0
2022-05-17,24.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1C8w4NDDQC5fcgE
2020-07-25,10.0,1.0,,Amazon eGift Card - Birthday Cupcakes,B07TMNGSN4,GIFT_CARD,R_1C9JNFshblsSjyF
2022-07-22,5.0,1.0,,Amazon.com Gift Card Balance Auto-Reload,B016CFN4RW,GIFT_CARD,R_1C9YUFD8GunlGej
2023-01-13,5.0,1.0,,Amazon.com Gift Card Balance Auto-Reload,B016CFN4RW,GIFT_CARD,R_1C9YUFD8GunlGej
2022-09-16,5.0,1.0,,Amazon.com Gift Card Balance Auto-Reload,B016CFN4RW,GIFT_CARD,R_1C9YUFD8GunlGej
2020-04-30,10.0,1.0,,$10 Xbox Gift Card [Digital Code],B00F4CEHNK,DOWNLOADABLE_VIDEO_GAME,R_1C9YUFD8GunlGej
2021-07-02,5.0,1.0,,Amazon.com Gift Card Balance Auto-Reload,B016CFN4RW,GIFT_CARD,R_1C9YUFD8GunlGej
2021-01-06,77.24,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1C9YUFD8GunlGej
2022-03-04,5.0,1.0,,Amazon.com Gift Card Balance Auto-Reload,B016CFN4RW,GIFT_CARD,R_1C9YUFD8GunlGej
2022-12-27,25.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1C9YUFD8GunlGej
2022-12-17,20.0,1.0,,Amazon.com eGift Card,B09X241L89,ELECTRONIC_GIFT_CARD,R_1CBcqx5T9GZcMRt
2022-02-22,75.0,1.0,,Dave & Buster's Gift Cards - E-mail Delivery,B00MV9M8PS,GIFT_CARD,R_1CDqTWLWIk642Vp
2022-04-22,29.99,1.0,,Final Fantasy XIV Online: 60 Day Time Card [Online Game Code],B00O15486W,DOWNLOADABLE_VIDEO_GAME,R_1CEeWOcxWHKG89k
2020-12-01,25.0,1.0,,Amazon eGift Card - Birthday Cupcakes,B07TMNGSN4,GIFT_CARD,R_1CHdyvBKOQ3uBZ4
2018-12-31,33.99,1.0,,Destiny 2: Forsaken - PS4 [Digital Code],B07DL1R2TC,DOWNLOADABLE_VIDEO_GAME,R_1CIOVoUy3w1iF6O
2021-08-08,10.0,1.0,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_1CIOVoUy3w1iF6O
2018-11-30,25.0,1.0,,Amazon.com eGift Card,B01FIS88SY,GIFT_CARD,R_1CIacB07yGtR0gk
2022-06-04,50.0,1.0,,Amazon.com eGift Card,B09KXT1HLH,GIFT_CARD,R_1Cew4e6dmKZSryU
2023-02-19,180.0,1.0,,Amazon Reload,B086KKT3RX,ABIS_GIFT_CARD,R_1CqGMkfiCiATbn4
2022-02-27,47.99,1.0,,Microsoft Flight Simulator: Standard Game of the Year Edition – Xbox & Windows [Digital Code],B09DCMSF6B,DOWNLOADABLE_VIDEO_GAME,R_1CwjzRpr3YtQm10
2022-04-17,21.99,1.0,,75 Treasure Hunter Keys: RuneScape 3 [Instant Access],B008BKF4ZW,DOWNLOADABLE_VIDEO_GAME,R_1CwjzRpr3YtQm10
2022-07-05,65.0,1.0,,Amazon.com Print at Home Gift Card,B09NKLXZ5V,GIFT_CARD,R_1Cx2TzfSj9KxVhR
2020-03-26,50.0,1.0,,App Store & iTunes Gaming Gift Card- E-mail Delivery,B07Y45BRSG,GIFT_CARD,R_1Cx2TzfSj9KxVhR
2022-08-06,9.22,1.0,,"Scotties Everyday Comfort Facial Tissues, 92 Tissues per Box, 4 Pack, 92 Count (Pack of 4)",B07DTNX5W5,FACIAL_TISSUE,R_1Cx2TzfSj9KxVhR
2022-07-12,37.59,1.0,,Baby Einstein 4-in-1 Kickin' Tunes Music and Language Play Gym and Piano Tummy Time Activity Mat,B07MPCCDM7,TOYS_AND_GAMES,R_1Cx2TzfSj9KxVhR
2020-06-04,17.99,1.0,,"Samsung Galaxy S9 Plus Waterproof Case, Fansteck IP68 Waterproof/Snowproof/Shockproof/Dirtproof, Full-Body Protective Case with Built-in Screen Protector for Galaxy S9+ (6.2 inch-Black/Aqua Blue)",B07BFBBD5X,CELLULAR_PHONE_CASE,R_1CxLS0volYi8suF
2019-11-16,16.99,1.0,,"Cat 6 Ethernet Cable, Flat 50 Feet LAN, UTP Cat 6, RJ45, Long ethernet Cable, Network Cord, Patch, Internet Cable - 50 ft - White …",B071XB8SFX,ELECTRONIC_CABLE,R_1CxLS0volYi8suF
2019-07-14,79.99,1.0,,"AVerMedia Avercapture HD, Game Streaming and Game Capture, High Definition 1080P, H.264 Hardware Encoding Game Recorder - USB Video Capture (GL310)",B00I0QZMPE,MONITOR,R_1CxLS0volYi8suF
2020-08-08,19.99,1.0,,"N64 to HDMI Converter Adapter Support 16:9/ 4:3 Conversion, HDMI Link Cable for N64 /SNES /NGC/ SFC（Plug and Play）",B0819X8V28,ELECTRONIC_ADAPTER,R_1CxLS0volYi8suF
2021-11-14,23.99,1.0,,"Argmao U9 Bluetoth Headphones, 12 Hrs Playtime Wireless Earbuds IPX7 Waterproof Earphones with Mic HD Stereo Sweatproof in-Ear Earbuds for Sports Gym Running Workout Noise Cancelling Headset-Pink",B09HGZQ6WB,HEADPHONES,R_1CxLS0volYi8suF
2020-12-26,10.0,1.0,,$10 -PlayStation Store Gift Card [Digital Code],B00GAC1D2G,SCREEN_PROTECTOR,R_1CyB9f5zdimvkgY
